"Austin-Round Rock"	"TX"	0.0046725722	BCBS-PPO01	444044	619280	499298	1562622	0.2544336712	0.4122985824	0.3332677464	0.997561531	0.9861900428	0.9840578695	0.9883727477	0.9884511767	0.5679826701	0.6379901087	0.5197091052	0.5807586156	1.023294486	0.5679826701	0.6379901087	0.4712201882	0.5645988235	1.0205235216	0.5666523383	0.6309542546	0.4667580402	0.5599421447	1	4275.0843013	4.2956478851	0.7478822653	0.5767329515
"Austin-Round Rock"	"TX"	0.0046725722	Blinded Carrier	0	0	0	0	0.2544336712	0.4122985824	0.3332677464	0	0	0	0	0	0.5834437255	0.6181479588	0.4789753374	0.5629362875	1.0667956546	0.5834437255	0.6181479588	0.4384991442	0.5494468778	1.0560377046	0.5793748577	0.5732039531	0.4184135473	0.5241579759	1.0813169641	4838.9765239	4.2268377955	0.7702218892	0.512814504
"Austin-Round Rock"	"TX"	0.0046725722	Blinded Carrier	0	0	0	0	0.2544336712	0.4122985824	0.3332677464	0	0	0	0	0	0.5888154641	0.6432692613	0.5259099622	0.5903023127	1	0.5888154641	0.6432692613	0.4750582579	0.5733550798	1	0.5774873932	0.579123481	0.4459041956	0.536208377	1.0539332895	4862.2576154	3.7895368188	0.7447424481	0.5322746706
"Austin-Round Rock"	"TX"	0.0046725722	Blinded Carrier	0	0	0	0	0.2544336712	0.4122985824	0.3332677464	0	0	0	0	0	0.5659141628	0.5810859355	0.4711357917	0.540582889	1.1213563688	0.5659141628	0.5810859355	0.4091361276	0.5199204007	1.1252439125	0.5659141628	0.5799747374	0.4082556154	0.5191454694	1.0927075267	4678.7036966	4.0304590054	0.5875337404	0.5329725362
"Austin-Round Rock"	"TX"	0.0046725722	Blinded Carrier	0	0	0	0	0.2544336712	0.4122985824	0.3332677464	0	0	0	0	0	0.5984117043	0.6358004866	0.5227756316	0.5886199827	1.0041062715	0.5984117043	0.6358004866	0.4714412075	0.5715118749	1.0043202316	0.5579079529	0.5842881977	0.4400084371	0.5296027198	1.0689441731	4390.5525473	3.773821169	0.7446997476	0.5351903306
"Austin-Round Rock"	"TX"	0.0046725722	Blinded Carrier	0	0	0	0	0.2544336712	0.4122985824	0.3332677464	0	0	0	0	0	0.5641024167	0.6149070043	0.4712595289	0.5541075362	1.0883450837	0.5641024167	0.6149070043	0.4099209666	0.5336653717	1.0930274946	0.559764388	0.5853631439	0.3860944172	0.5105472669	1.1122463269	4574.7124267	4.0794240827	0.7362894966	0.5590170518
"Austin-Round Rock"	"TX"	0.0046725722	Market Total ($) or Average (%)	1361488	1919024	1531457	4811969	0.2544336712	0.4122985824	0.3332677464	0.9724194649	0.9253415072	0.9282336179	0.938283572	0.9389957433	0.5781116906	0.6218667925	0.4982942262	0.5695512706	1.0506496441	0.5781116906	0.6218667925	0.4458793153	0.5520830714	1.0498588108	0.5678501822	0.5888179613	0.4275723755	0.5299339923	1.06819138	4603.3811852	4.0326211261	0.7218949312	0.5415003408
"Baltimore-Columbia-Towson"	"MD"	0.0083212875	BCBS-ALT01	164862	412860	462647	1040369	0.2544336712	0.4122985824	0.3332677464	0.9626387142	0.9360307456	0.9610785796	0.9511483439	0.9537671445	0.0597975297	0.4180782826	0.5516888871	0.3714477004	1.0208219991	0.0597975297	0.4180782826	0.5186337037	0.3604314739	1.0196411818	0.0637933132	0.4048326243	0.5056375477	0.3522836446	1.0066372071	3355.9644341	4.1399784965	0.8620297568	0.5622283358
"Baltimore-Columbia-Towson"	"MD"	0.0083212875	BCBS-PPO01	212157	535034	523487	1270678	0.2544336712	0.4122985824	0.3332677464	0.9895438738	0.9411719507	0.9705395964	0.9632666858	0.9611192048	0.0819997677	0.3662100982	0.5158785413	0.3437770852	1.0657614143	0.0819997677	0.3662100982	0.4834352764	0.3329647914	1.0634303295	0.0831072799	0.3559990509	0.4744847969	0.3273378854	1.0454062287	3123.6356653	4.8621141759	0.685762172	0.4801410189
"Baltimore-Columbia-Towson"	"MD"	0.0083212875	Blinded Carrier	0	0	0	0	0.2544336712	0.4122985824	0.3332677464	0	0	0	0	0	0.084207903	0.267788455	0.5047555118	0.3000528582	1.1367732503	0.084207903	0.267788455	0.4700476332	0.2884858417	1.134341525	0.0841824765	0.2676286927	0.469627099	0.2883244579	1.1060382744	3346.1316133	3.9427116086	0.4880450234	0.3748964615
